doc_number,positive,negative,ratio_pos_over_neg,positive_ratio,negative_ratio,net_ratio,length,parent_doc,offset,from,to,subj,sent,cc,questions,chars
C05795286,0,0,0,0.0,0.0,0.0,10,,3,Hillary Clinton,"smonica.hanle\ Hanley, Monica R",Can you come pick up the speech at 8 and take to Josh for edits?,"Monday, July 23, 2012 07:13 AM",Joshua Daniel,,44
C05795287,6,5,1.2,0.0335195530726,0.0279329608939,0.00558659217877,179,,1,Hillary Clinton,"Tina Flournoy, Office of the President",Re: Hello there,"Sunday, March 18, 2012 9:58 AM", ValmoroLJ ,,846
C05795288,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Huma Abedin,Re: Vikram Singh,"Saturday, September 1, 2012 4:02 PM",,,3
C05795288,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,"Sullivan, Jacob J",Re: Vikram Singh,"Thursday, August 23, 2012 07:17 PM",Huma Abedin,,0
C05795289,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Cheryl Mills,Re: S speech this morning,"Monday, July 23, 2012 7:31 AM",,,39
C05795289,2,0,0,0.25,0.0,0.25,8,,3,Hillary Clinton,Cheryl Mills,Re: S speech this morning,"Monday, July 23, 2012 7:28 AM",,,23
C05795289,1,0,0,0.0322580645161,0.0,0.0322580645161,31,,5,Hillary Clinton,Cheryl Mills,Re: 5 speech this morning,"Monday, July 23, 2012 7:26 AM",Joshua Daniel;Monica Hanley,,125
C05795290,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Fw: World Bank,"Sunday, March 18, 2012 1:13 PM",,,3
C05795290,0,0,0,0.0,0.0,0.0,4,,3,Hillary Clinton," 'Donilon, Thomas E.'",World Bank,"Sunday, March 18, 2012 9:11 AM",,,17
C05795291,1,0,0,0.047619047619,0.0,0.047619047619,21,,1,Hillary Clinton,Rahm Emmanuel,Re: Ideas Week,Wednesday Auaust 1 2012 1:00 PM,,,88
C05795293,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Monica Hanley,Fw: NYTimes: Elephants Dying in Epic Frenzy as Ivory Fuels Wars and Profits,"Tuesday, September 4, 2012 7:49 AM",,,23
C05795294,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Monica Hanley,Re: FINAL Speech,"Monday, July 23, 2012 9:02 AM",,,4
C05795294,0,0,0,0.0,0.0,0.0,6,,3,Hillary Clinton,Monica Hanley,Re: Can you come pick up the speech at 8 and take to Josh for edits?,"Monday, July 23, 2012 07:30 AM",Cheryl Mills,,28
C05795294,0,0,0,0.0,0.0,0.0,10,,5,Hillary Clinton,"imonica.hanley Hanley, Monica R",Can you come pick up the speech at 8 and take to Josh for edits?,"Monday, July 23, 2012 07:13 AM"," Daniel, Joshua",,44
C05795295,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton, ValmoroLJ ;Huma Abedin,Fw: Ideas Week,"Wednesday, August 1, 2012 1:01 PM",,,14
C05795296,0,1,0.0,0.0,0.1,-0.1,10,,1,Hillary Clinton,Huma Abedin; ValmoroLJ ,Re: Ideas Week,"Wednesday, August 1, 2012 1:38 PM",,,40
C05795296,0,0,0,0.0,0.0,0.0,5,,3,Hillary Clinton,'ValmoroLj@state.govi <ValmoroLj@state.goy>;Huma Abedin,Fw: Ideas Week,"Wednesday, August 01, 2012 01:00 PM",,,14
C05795297,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,What's name of,"Sunday, March 18, 2012 1:19 PM",,,0
C05795298,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Huma Abedin,Re:,"Wednesday, September 5, 2012 2:29 AM",,,3
C05795299,2,1,2.0,0.0833333333333,0.0416666666667,0.0416666666667,24,,1,Hillary Clinton,Rahm Emmanuel,Re: Ideas Week,"Wednesday, August 1, 2012 1:40 PM",,,105
C05795299,1,0,0,0.0344827586207,0.0,0.0344827586207,29,,3,Hillary Clinton,Rahm Emmanuel,Re: Ideas Week,,,,124
C05795300,2,0,0,0.153846153846,0.0,0.153846153846,13,,1,Hillary Clinton,Monica Hanley,Re: Never got Lona's message.,"Tuesday, July 24, 2012 6:23 PM",,,53
C05795300,0,0,0,0.0,0.0,0.0,9,,3,Hillary Clinton,Monica Hanley,Never got Lona's message.,"Tuesday, July 24, 2012 06:20 PM",,,32
C05795302,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton, 'Thomas_E._Donilon,Re: World Bank,"Sunday, March 18, 2012 1:45 PM",,,0
C05795302,0,0,0,0.0,0.0,0.0,4,,3,Hillary Clinton," 'Donilon, Thomas E.'",World Bank,"Sunday, March 18, 2012 9:11 AM",,,17
C05795303,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Robert Russo,Re: This morning,"Tuesday, July 24, 2012 6:54 AM",,,28
C05795304,3,0,0,0.2,0.0,0.2,15,,1,Hillary Clinton,Huma Abedin,Re: News,"Wednesday, August 1, 2012 6:49 PM",,,68
C05795306,2,0,0,0.105263157895,0.0,0.105263157895,19,,1,Hillary Clinton, 'DanielJJ@state.gov',Thank you,"Tuesday, July 24, 2012 6:56 AM",,,88
C05795307,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Phillipe Reines,Re: Photo,"Thursday, September 6, 2012 6:21 AM",,,8
C05795308,1,0,0,0.0833333333333,0.0,0.0833333333333,12,,1,Hillary Clinton,Melanne Verveer,Re: Senegal,"Wednesday, August 1, 2012 6:50 PM",,,60
C05795309,1,0,0,0.0138888888889,0.0,0.0138888888889,72,,1,Hillary Clinton,'monica.hanI0 'Russorv@state.gov.,Requests,"Sunday, March 18, 2012 1:51 PM",Huma Abedin;Hillary Clinton,,316
C05795312,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Cheryl Mills,Re: HRC/PM Lamothe Haiti mtg Tuesday,"Tuesday, July 24, 2012 8:31 AM",,,24
C05795314,1,1,1.0,0.0322580645161,0.0322580645161,0.0,31,,1,Hillary Clinton,'jpier,Re: Fwd: Acumen Fund Partner Trip to East Africa - January 2013,"Wednesda , Au ust 1, 2012 6:53 PM", ValmoroLJ ;Huma Abedin,,151
C05795315,1,1,1.0,0.0666666666667,0.0666666666667,0.0,15,,1,Hillary Clinton,Monica Hanley;Monica Hanley,,"Monday, March 19, 2012 2:06 PM",,,71
C05795316,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,Melanne Verveer,Re:,"Tuesday, July 24, 2012 8:49 AM",,,15
C05795317,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills;Cheryl Mills,Can you talk tonight?,"Sunday, September 9, 2012 6:31 PM",,,0
C05795318,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Monica Hanley,Never got Lona's message.,"Tuesday, July 24, 2012 6:20 PM",,,32
C05795319,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,'sullivan-@state.gov',,"Monday, March 19, 2012 11:02 PM",,,19
C05795320,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Phillipe Reines,How will we see POTUS speech?,"Thursday, September 6, 2012 7:34 PM",,,0
C05795321,0,0,0,0.0,0.0,0.0,37,,1,Hillary Clinton,Robert Russo,WashingtonPost,"Tuesday, July 24, 2012 6:28 PM",,,227
C05795323,1,0,0,0.0526315789474,0.0,0.0526315789474,19,,1,Hillary Clinton, ValmoroLJ ,Dennis Ross,"Tuesday, July 24, 2012 6:51 PM",,,71
C05795324,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Jacob Sullivan,Re: Hillary's Law Bests Aussies!,"Wednesday, August 1, 2012 6:55 PM",,,43
C05795325,1,0,0,0.0526315789474,0.0,0.0526315789474,19,,1,Hillary Clinton,Cheryl Mills,Re: Policy directive on Gender Equality,"Tuesday, March 20, 2012 8:44 AM",,,75
C05795326,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Monica Hanley,Re:,"Tuesday, March 20, 2012 12:16 PM",,,0
C05795326,1,1,1.0,0.0666666666667,0.0666666666667,0.0,15,,3,Hillary Clinton,Monica Hanley; >,,"Monday, March 19, 2012 02:05 PM",,,69
C05795327,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Robert Russo,Fw: State: most innovation-friendly cabinet-level dept/agency for innovation in,"Tuesday, July 24, 2012 6:52 PM",,,22
C05795329,1,1,1.0,0.0344827586207,0.0344827586207,0.0,29,,1,Hillary Clinton,'acIL,Re: Africa,,Jacob Sullivan,,133
C05795330,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton, 'abedinh@state.goy',Re: Report: Saudi Crown Prince OKs women for London (AP),"Tuesday, March 20, 2012 1:52 PM",,,0
C05795332,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton, 'sulliyanjj@state.gov',"Fw: H: New intel Syria, Turykey, Israel, Iran. Sid","Tuesday, July 24, 2012 6:53 PM",,,73
C05795334,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Monica Hanley,Fw: Halki visit,"Wednesday, August 1, 2012 7:00 PM",,,40
C05795335,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Monica Hanely,Re: Matisse,"Tuesday, March 20, 2012 7:32 PM",,,4
C05795336,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton,'sulliyanij@state.gov',"Fw: H: New intel Syria, Turykey, Israel, Iran. Sid","Tuesday, July 24, 2012 6:53 PM",,,73
C05795337,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Melanne Verveer,Re: Tutu/Machel op-ed on child marriage in today's WaPo,"Wednesday, August 1, 2012 7:02 PM",,,16
C05795339,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Cheryl Mills,Re: Food Security & Nutrition Events Surrounding G8,"Tuesday, March 20, 2012 10:06 PM",,,26
C05795341,1,0,0,0.2,0.0,0.2,5,,1,Hillary Clinton, ValmoroLJ ,Re: Speech on 8/16,"Wednesday, August 1, 2012 7:18 PM",Jacob Sullivan,,16
C05795342,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Cheryl Mills;Cheryl Mills,,"Tuesday, July 24, 2012 9:55 PM",,,35
C05795343,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton, 'sullivanij@state.gov',Re: Call Summary--Amcit released in Iraq,"Tuesday, March 20, 2012 10:09 PM",,,35
C05795344,0,1,0.0,0.0,0.2,-0.2,5,,1,Hillary Clinton,Monica Hanley,Re: I have everything that you wanted printed,"Thursday, August 2, 2012 3:33 AM",,,19
C05795345,0,0,0,0.0,0.0,0.0,18,,1,Hillary Clinton,Cheryl Mills,Re: Potential agenda items for Jim Kim meeting tomorrow,"Wednesday, July 25, 2012 6:04 AM",,,70
C05795346,0,1,0.0,0.0,0.125,-0.125,8,,1,Hillary Clinton,Cheryl Mills,Re: The Secretary has requested to speak with Counselor Mills,"Wednesday, July 25, 2012 7:38 AM",,,26
C05795350,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Robert Russo,Fw: Potential agenda items for Jim Kim meeting tomorrow,"Wednesday, July 25, 2012 8:36 AM",,,62
C05795351,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton, Roy Spence,Re: Sis it was great to see you and Chelsea and Mark and Huma and team...,"Tuesday, March 20, 2012 10:11 PM", ValmoroLJ ,,0
C05795351,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton, Roy Spence,Re: Sis it was great to see you and Chelsea and Mark and Huma and team...,"Monday, March 12, 2012 6:53 AM",,,0
C05795352,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Monica Hanley; 'sulliyanjj@state.gov',I'm missing pages 2 and 3 of the briefing on food security for this session,"Saturday, September 8, 2012 9:02 PM",,,25
C05795355,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Cheryl Mills,Re: Can you talk tonight?,", Sunday, September 9, 2012 8:26 PM",,,30
C05795355,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Cheryl Mills;Cheryl Mills,Can you talk tonight?,"Sunday, September 09, 2012 06:31 PM",,,0
C05795356,2,0,0,0.0625,0.0,0.0625,32,,1,Hillary Clinton,'ValmoroLj©state.goV,Schedule,"Wednesday, March 21, 2012 7:18 AM",Huma Abedin,,144
C05795357,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: Upcoming travel,"Wednesday, July 25, 2012 8:38 AM",,,10
C05795358,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton, ValmoroLJ ;Huma Abedin,Today,"Wednesday, March 21, 2012 7:24 AM",,,37
C05795359,0,1,0.0,0.0,0.0277777777778,-0.0277777777778,36,,1,Hillary Clinton,Rajiv Shah,Great reviews,"Thursda , Au ust 2, 2012 4:27 AM",,,174
C05795360,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills;Cheryl Mills,Re: Can you talk tonight?,"Sunday, September 9, 2012 8:32 PM",,,21
C05795360,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Cheryl Mills;Cheryl Mills,Can you talk tonight?,"Sunday, September 09, 2012 06:31 PM",,,0
C05795361,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Cheryl Mills,Re: Can you talk tonight?,"Sunday, September 9, 2012 8:34 PM",,,3
C05795362,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: Original kristof piece,"Wednesday, July 25, 2012 5:07 PM",,,10
C05795363,0,0,0,0.0,0.0,0.0,4,,3,Hillary Clinton,Monica Hanley,Re: ASSK,"Thursday, September 20, 2012 10:35 PM",,,18
C05795364,2,0,0,0.25,0.0,0.25,8,,1,Hillary Clinton, 'AdamsDS@state.gov';Cheryl Mills,Re: AGOA Update,"Thursday, August 2, 2012 12:17 PM",Jacob Sullivan,,34
C05795364,0,0,0,0.0,0.0,0.0,6,,5,Hillary Clinton," , Adams, David S",Re: AGOA Update,"Wednesday, August 01, 2012 06:59 PM"," 'Sullivan, Jacob 3';Cheryl Mills",,23
C05795365,0,1,0.0,0.0,0.1,-0.1,10,,1,Hillary Clinton,Robert Russo,Fw: Fwd: Message for President Clinton,"Sunday, September 9, 2012 9:23 PM",,,59
C05795366,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Monica Hanley,Fw: (no subject),"Monday, May 21, 2012 5:27 PM",,,10
C05795366,0,0,0,0.0,0.0,0.0,8,,3,Hillary Clinton,'pvervee pverveer,Re: (no subject),,,,35
C05795367,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: NYT: Glickman response to kristof piece,"Wednesday, July 25, 2012 5:10 PM",,,10
C05795368,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Did you ever reach Jim Kim?,"Wednesday, March 21, 2012 6:50 PM",,,0
C05795370,1,1,1.0,0.0666666666667,0.0666666666667,0.0,15,,1,Hillary Clinton,Robert Russo,Fw: Syria,"Wednesday, July 25, 2012 5:11 PM",,,75
C05795373,3,0,0,0.12,0.0,0.12,25,,1,Hillary Clinton, ValmoroLJ ;Huma Abedin,Next Monday,"Wednesday, March 21, 2012 9:46 PM",,,120
C05795374,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton, ValmoroLJ ,Re: Next Monday,"Thursday, March 22, 2012 6:11 AM",,,3
C05795374,3,0,0,0.12,0.0,0.12,25,,3,Hillary Clinton,Lona Valmoro;Huma Abedin,Next Monday,"Wednesday, March 21, 2012 09:45 PM",,,120
C05795375,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: Thank for taking your time to meet,"Sunday, September 9, 2012 9:26 PM",,,10
C05795376,1,0,0,0.0588235294118,0.0,0.0588235294118,17,,1,Hillary Clinton, ValmoroLJ ,Re: Next Monday,"Thursday, March 22, 2012 6:22 AM",,,72
C05795376,3,0,0,0.12,0.0,0.12,25,,3,Hillary Clinton,Lona Valmoro;Huma Abedin,Next Monday,"Wednesday, March 21, 2012 09:45 PM",,,120
C05795378,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Robert Russo,Fw: Hillary Clinton is the most innovation-friendly American diplomat since Benjamin,"Sunday, September 9, 2012 9:32 PM",,,19
C05795379,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Robert Russo,Fw: Egypt points,"Thursday, March 22, 2012 6:52 AM",,,45
C05795380,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: NYTimes: Obama's Team of Idolizers,"Sunday, September 9, 2012 9:34 PM",,,10
C05795382,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,'jfarrov. 'CampbelIKM@state.gov',Re: Full Foreign Affairs OK of Palau Bill,"Wednesday, July 25, 2012 5:12 PM",Jacob Sullivan; 'NidesTR@state.gov',,39
C05795383,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: The Enemy Within,"Sunday, September 9, 2012 9:35 PM",,,10
C05795384,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Robert Russo,Fw: Fwd: Levin leaving Yale,"Sunday, September 9, 2012 9:35 PM",,,30
C05795388,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Robert Russo;Monica Hanley,Pis get Marina some big black paper clips for the news clips--does that make sense?,"Thursday, March 22, 2012 7:31 AM",,,0
C05795390,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: Pursuant to our talk in Rabat...,"Monday, September 10, 2012 8:31 AM",Huma Abedin,,10
C05795391,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Robert Russo,Fw: Pat Summitt,"Thursday, March 22, 2012 8:20 AM",,,21
C05795393,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Robert Russo,Fw: This is what I'm finding in the regional and small papers around and about this,"Monday, September 10, 2012 8:33 AM",,,19
C05795394,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton, 'reinesp@state.goV,Economist article,"Thursday, March 22, 2012 7:19 PM",,,26
C05795395,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,,"Friday, March 23, 2012 7:49 AM",,,0
C05795396,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Robert Russo,Fw: Bill Clinton's Democratic Convention Speech: Conversations With a Teleprompter :,"Monday, September 10, 2012 8:33 AM",,,25
C05795397,0,0,0,0.0,0.0,0.0,5,,2,Hillary Clinton,Huma Abedin,Re:,"Thursday, September 20, 2012 11:47 PM",,,15
C05795398,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Jacob Sullivan,Re: Great front page photo,"Monday, September 10, 2012 8:19 PM",,,18
C05795399,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re:,"Friday, March 23, 2012 7:53 AM",,,0
C05795399,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Cheryl Mills,,"Friday, March 23, 2012 07:48 AM",,,0
C05795400,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton, 'monica.hanley 'hanleymr@state.goV,Request,"Monday, September 10, 2012 10:42 PM",,,61
C05795401,3,0,0,0.142857142857,0.0,0.142857142857,21,,1,Hillary Clinton,Cheryl Mills,Re:,"Friday, March 23, 2012 8:07 AM",,,84
C05795401,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Cheryl Mills,I,"Friday, March 23, 2012 07:48 AM",,,0
C05795402,4,1,4.0,0.0754716981132,0.0188679245283,0.0566037735849,53,,1,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Saturday, March 24, 2012 10:11 AM",Huma Abedin;Jacob Sullivan,,266
C05795403,1,0,0,0.0714285714286,0.0,0.0714285714286,14,,1,Hillary Clinton,Jacob Sullivan,Re: PLEASE PASS ALONG TO SECRETARY CLINTON,"Tuesday, September 11, 2012 4:39 AM", ValmoroLJ ;Huma Abedin,,52
C05795405,0,0,0,0.0,0.0,0.0,12,,1,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Saturday, March 24, 2012 10:16 AM",Huma Abedin,,47
C05795406,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Sunday, March 25, 2012 7:28 AM",Huma Abedin,,46
C05795406,0,0,0,0.0,0.0,0.0,12,,3,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Saturday, March 24, 2012 10:15 AM",Huma Abedin,,47
C05795408,0,0,0,0.0,0.0,0.0,12,,1,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Sunday, March 25, 2012 10:49 AM",,,39
C05795408,0,0,0,0.0,0.0,0.0,13,,3,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Sunday, March 25, 2012 07:27 AM",Huma Abedin,,46
C05795408,0,0,0,0.0,0.0,0.0,12,,5,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Saturday, March 24, 2012 10:15 AM",Huma Abedin,,47
C05795410,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Sunday, March 25, 2012 12:57 PM",,,10
C05795410,0,0,0,0.0,0.0,0.0,12,,3,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Sunday, March 25, 2012 10:48 AM",,,40
C05795410,0,0,0,0.0,0.0,0.0,13,,5,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Sunday, March 25, 2012 07:27 AM",Huma Abedin,,46
C05795410,0,0,0,0.0,0.0,0.0,12,,7,Hillary Clinton,Monica Hanley,Re: CALL SHEETS,"Saturday, March 24, 2012 10:15 AM",Huma Abedin,,47
C05795412,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: NYT Blog - Fear-of-China Syndrome,"Tuesday, September 11, 2012 4:44 AM",,,10
C05795414,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: South Sudan,"Tuesday, September 11, 2012 4:55 AM",,,9
C05795415,1,1,1.0,0.0666666666667,0.0666666666667,0.0,15,,1,Hillary Clinton,Monica Hanley,Pis be sure Isabelle knows NOT to come tomorrow,"Sunday, March 25, 2012 4:09 PM",Huma Abedin,,71
C05795416,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,"Fw: FP: ""The Point Guard"" By James Traub","Tuesday, September 11, 2012 4:57 AM",,,10
C05795417,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton, ValmoroLJ ;Huma Abedin,Shuttle,"Sunday, March 25, 2012 4:10 PM",,,28
C05795418,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton, ValmoroLJ ;Huma Abedin,Re: Shuttle,"Sunday, March 25, 2012 4:16 PM",,,36
C05795418,0,0,0,0.0,0.0,0.0,8,,3,Hillary Clinton,Lona Valmoro;Huma Abedin,Shuttle,"Sunday, March 25, 2012 04:09 PM",,,28
C05795419,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: MoDo re WJC,"Tuesday, September 11, 2012 5:01 AM",,,10
C05795420,4,0,0,0.190476190476,0.0,0.190476190476,21,,2,Hillary Clinton,"Sullivan, Jacob J; Hale, David M;Huma Abedin",Great job yesterday,"Thursday, November 22, 2012 11:16 PM"," Patterson, Anne W; Shapiro, Daniel B (Tel Aviv)",,110
C05795421,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: Trip Related - NYT Editorial - A Touchy Relationship,"Tuesday, September 11, 2012 5:06 AM",,,10
C05795422,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jacob Sullivan,Re: Annan in Moscow,"Sunday, March 25, 2012 6:20 PM",,,0
C05795423,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Robert Russo,Fw: Worth reading when free : ANALYSIS-Some Gulf rulers wary of U.S. shifts on,"Tuesday, September 11,2012 5:08 AM",,,25
C05795424,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Jacob Sullivan,Re: Sall Wins Presidential Election in Senegal (SBU),"Sunday, March 25, 2012 7:57 PM",,,5
C05795425,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: my piece in the Washington Post:,"Tuesday, September 11, 2012 5:10 AM",,,10
C05795426,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Jacob Sullivan,Re: P5+1,"Sunday, March 25, 2012 10:14 PM",,,36
C05795427,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Jacob Sullivan,Re: P5+1,"Sunday, March 25, 2012 10:24 PM",,,24
C05795427,0,0,0,0.0,0.0,0.0,9,,3,Hillary Clinton,"Sullivan, Jacob J",Re: P5+1,"Sunday, March 25, 2012 10:14 PM",,,36
C05795428,4,0,0,0.1,0.0,0.1,40,,1,Hillary Clinton, 'PVerveer ,Re:,"Tuesday, September 11,2012 5:14 AM",,,176
C05795431,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: The Two Clinton Legacies that Obama Should Continue,"Tuesday, September 11,2012 5:15 AM",,,10
C05795432,3,0,0,0.157894736842,0.0,0.157894736842,19,,1,Hillary Clinton,Monica Hanley,I'm working from home,"Monday, March 26, 2012 8:33 AM",Huma Abedin,,72
C05795433,4,0,0,0.190476190476,0.0,0.190476190476,21,,2,Hillary Clinton," Sullivan, Jacob I; Hale, David M;Huma Abedin",Great job yesterday,"Thursday, November 22, 2012 04:16 PM"," Patterson, Anne W; Shapiro, Daniel B (Tel Aviv)",,110
C05795434,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Robert Russo,Fw: Chinese media make inroads into Africa - CNN.com,"Tuesday, September 11,2012 5:15 AM",,,10
C05795435,1,0,0,0.047619047619,0.0,0.047619047619,21,,1,Hillary Clinton,'judithmchalE,Re: Chinese media make inroads into Africa - CNN.com,"Tuesday, September 11, 2012 5:16 AM",,,91
C05795437,1,1,1.0,0.1,0.1,0.0,10,,1,Hillary Clinton,Monica Hanley,Re: Books on Burma,"Monday, March 26, 2012 9:00 AM",,,40
C05795438,4,0,0,0.190476190476,0.0,0.190476190476,21,,3,Hillary Clinton,"Sullivan, Jacob J; Hale, David M;Huma Abedin",Great job yesterday,"Thursday, November 22, 2012 04:16 PM"," Patterson, Anne W; Shapiro, Daniel B (Tel Aviv)",,110
C05795439,0,0,0,0.0,0.0,0.0,30,,1,Hillary Clinton,Monica Hanley,Re: Books on Burma,"Monday, March 26, 2012 9:11 AM", 'reinesp@state.goV,,138
C05795440,1,0,0,0.166666666667,0.0,0.166666666667,6,,1,Hillary Clinton,Cheryl Mills;Cheryl Mills,Need to be sure we talk today,"Tuesday, September 11, 2012 5:22 AM",,,24
C05795441,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills,Re: Need to be sure we talk today,"Tuesday, September 11, 2012 5:35 AM",,,15
C05795441,1,0,0,0.166666666667,0.0,0.166666666667,6,,3,Hillary Clinton,Cheryl Mills;Cheryl Mills,Need to be sure we talk today,"Tuesday, September 11, 2012 05:22 AM",,,24
C05795442,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Cheryl Mills,Re: Need to be sure we talk today,"Tuesday, September 11,2012 5:41 AM",,,45
C05795442,1,0,0,0.166666666667,0.0,0.166666666667,6,,3,Hillary Clinton,Cheryl Mills;Cheryl Mills,Need to be sure we talk today,"Tuesday, September 11, 2012 05:22 AM",,,24
C05795443,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton, 'reinesp@state.goV,Re: Books on Burma,"Monday, March 26, 2012 9:38 AM",,,44
